day,price,size,premium,premium*size,price*size,average,adjusted_size,weighted_price,weighted_average_premium,count,WAP_buy,WAP_sell,compound
2021-01-19,45.405,11.85,0.0129714300845359,0.1315370218871638,545.49,44.82727500000001,9.95,46.03291139240507,0.0111001706233893,3,46.125,44.97631578947369,0.25218295454545453
2021-01-20,46.260000000000005,9.9,0.0008528679277776,0.0051850813686361,457.63,46.220625,9.9,46.22525252525253,0.0005237455927915,2,46.22525252525253,,0.17511268656716417
2021-01-21,47.715,1.9,0.0059028143775694,0.0112153473173819,90.6585,47.435,-1.9,47.715,0.0059028143775694,1,,47.715,0.24239097744360902
2021-01-22,48.1,9.0,0.0022138299257716,0.0199244693319451,432.9,47.99375,-9.0,48.1,0.0022138299257716,1,,48.1,0.3414907975460123
2021-01-25,48.36666666666667,1.45,-0.0472438359762303,-0.02315243442004,70.08324999999999,50.76500000000001,-0.4499999999999999,48.33327586206896,-0.0159671961517517,3,48.406,48.295,0.17392068965517243
2021-01-26,49.1925,4.0,-0.0309760661873337,-0.0619521323746674,196.77,50.765,4.0,49.1925,-0.0154880330936668,2,49.1925,,0.23821724137931033
2021-01-27,50.00833333333333,422.95,0.0054308681708436,0.8641145442263062,21255.52,49.73916666666667,19.05000000000001,50.25539661898569,0.0020430654787239,3,50.4,50.0971527605843,0.10341481481481482
2021-01-29,50.915,9.45,-0.0045176654529988,-0.0292179553586032,471.9785,51.1442,-8.45,49.94481481481481,-0.0030918471278945,2,52.0,49.83,0.10882961165048544
2021-01-30,50.625,0.05,-0.025856885147324,-0.0012928442573662,2.53125,51.96875,0.05,50.625,-0.025856885147324,1,50.625,,0.10882961165048544
2021-02-01,51.845,21.3,0.0018215310299439,0.0416032002741647,1102.522,51.75125,-21.3,51.761596244131454,0.0019532018908058,2,,51.761596244131454,0.05692566371681416
2021-02-02,53.75375,21.95,0.0067033770940553,0.0049367145214082,1187.45975,53.40134375,21.95,54.098394077448745,0.0002249072674901,4,54.098394077448745,,0.17709182389937106
2021-02-03,54.825,0.85,0.0005456761739278,0.0001790567406347,46.6275,54.79525,0.85,54.85588235294117,0.000210654988982,2,54.85588235294117,,0.3277182481751825
2021-02-04,55.083333333333336,26.9,-0.0010000977395209,0.0047173882134234,1502.3917499999998,55.137566666666665,13.1,55.85099442379182,0.000175367591577,3,56.28499999999999,54.593007246376814,0.24265416666666667
2021-02-05,56.865,6.2,0.0005498493412804,0.0003079156311169,352.42175000000003,56.83375,3.8,56.842217741935485,4.966381147047949e-05,3,56.84000000000001,56.85145833333333,0.19774411764705882
2021-02-06,57.1,3.0,0.0008764241893077,0.0026292725679233,171.3,57.05,3.0,57.1,0.0008764241893077,1,57.1,,0.19774411764705882
2021-02-07,56.7025,19.95,-0.0060911481156878,-0.0611897458369836,1131.16575,57.05,-19.95,56.70003759398497,-0.0030671551797986,2,,56.70003759398497,0.19774411764705882
2021-02-08,57.92375,1001.4,0.0017687154500444,0.1758971072223736,58650.16975,57.82124375,969.9,58.568174305971645,0.0001756511955486,8,58.564655810886215,58.78836507936507,0.22947583333333332
2021-02-09,60.46083333333333,4.8,0.0072175460353295,0.0051728966706291,289.50325000000004,60.02607916666667,-1.1000000000000003,60.31317708333334,0.001077686806381,6,61.00648648648648,59.87838983050848,0.24732790697674417
2021-02-10,65.0375,53.35,-0.0113528080597893,-0.2203990991379747,3385.59325,65.77928125,-23.65,63.46004217432053,-0.0041311921113022,8,66.62419191919192,62.23958441558442,0.05769572192513369
2021-02-11,68.2695,73.25,-0.0094875213889419,-0.0758864545185542,4982.4575,68.95344,52.45,68.01989761092149,-0.0010359925531543,10,67.92249005568814,68.60855769230768,0.16690803571428572
2021-02-12,70.26888888888888,14.85,-0.0275853990786159,-0.0701356818740019,1025.722,72.25610833333333,1.3499999999999996,69.07218855218855,-0.0047229415403368,9,68.78935185185186,69.4115925925926,0.3056724832214765
2021-02-13,72.16916666666667,10.85,-0.0175050484423569,-0.0284692442084721,784.4395,73.455,7.65,72.29857142857142,-0.0026238934754352,6,72.40124324324326,71.70499999999998,0.3056724832214765
2021-02-16,72.6175,0.1,-0.011401538356817,-0.0005700769178408,7.26175,73.455,0.0,72.61749999999999,-0.0057007691784085,2,72.58,72.655,0.20355609756097562
2021-02-17,72.572,20.1,0.0070967263430933,0.0238986336379552,1448.0255,72.060035,18.0,72.0410696517413,0.0011889867481569,5,72.05321522309711,71.82071428571427,0.1819452380952381
2021-02-18,70.6625,5.0,-0.0459957303541442,-0.1507952848258808,348.00825,74.069375,-5.0,69.60164999999999,-0.0301590569651761,2,,69.60164999999999,0.0695430693069307
2021-02-19,73.175,3.65,0.0026745377335771,0.0022954122869917,267.86350000000004,72.97935625,-0.9500000000000002,73.38726027397261,0.0006288800786278,4,74.305,72.84858695652173,0.32911946902654865
2021-02-20,72.795,0.05,0.0171871725005241,0.0008593586250262,3.63975,71.565,0.05,72.795,0.0171871725005241,1,72.795,,0.32911946902654865
2021-02-21,72.33071428571428,12.65,0.0106995638330789,0.0248390574003654,917.7405,71.565,4.25,72.54865612648221,0.0019635618498312,7,72.73878698224853,72.16613095238095,0.32911946902654865
2021-02-22,71.7075,1.45,-0.0003072125438867,0.0022317224441394,104.441,71.7303125,-1.25,72.02827586206897,0.0015391189269927,4,71.51249999999999,72.06648148148147,0.2508873015873016
2021-02-23,71.58,400.85,0.0052954556281439,0.1105492141576506,28702.7565,71.2011,400.85,71.60473119620805,0.0002757869880445,4,71.60473119620805,,0.13698581081081082
2021-02-24,73.66,408.35,0.0082469287889675,0.2151357663484041,29895.899249999995,73.0575,399.95,73.21145892004407,0.0005268415975227,4,73.20834900408263,73.51071428571429,0.2107163043478261
2021-02-25,76.605,4.3,-0.0307580170147825,-0.0200029681759876,336.263,79.06014166666667,1.0,78.2006976744186,-0.0046518530641831,3,80.0,75.31090909090909,0.24706354166666666
2021-02-26,76.18,3.55,-0.000938098076413,-0.00291950640142,271.64725,76.24915,-2.75,76.52035211267605,-0.0008223961694141,6,76.303125,76.54793650793653,0.1480278846153846
2021-02-27,76.93,2.7,-0.0282935455349248,-0.0763925729442969,207.71100000000004,79.17,-2.7,76.93,-0.0282935455349248,1,,76.93,0.1480278846153846
2021-03-01,78.185,98.15,0.0017266272606014,0.1015101785727022,7692.92,78.0540625,-86.85,78.37921548650026,0.0010342351357381,8,78.04778761061948,78.39945945945946,0.2554377483443709
2021-03-02,75.44375,79.69999999999999,0.0028004517184269,0.0659425369300115,6033.3425,75.23329375,-79.69999999999999,75.70065872020076,0.0008273844031369,4,,75.70065872020076,0.1373295652173913
2021-03-03,72.60888888888888,323.9,0.0030393448499776,0.0030309194787672,23118.16475,72.3857388888889,258.2,71.37438947205928,9.357577890605922e-06,9,71.29065538567257,72.1162709284627,0.131205325443787
2021-03-04,68.59,120.35,0.0029520685133853,-0.0052004446083628,8102.9255,68.38270833333333,52.45,67.32800581636891,-4.321100630131172e-05,6,66.87874421296296,68.47134020618556,0.18868654970760235
2021-03-05,65.13071428571429,33.099999999999994,0.025624140396025,0.2112328920629702,2183.19675,63.51158214285714,-6.9,65.95760574018128,0.0063816583704824,7,65.21477099236643,66.44416249999999,0.192
2021-03-06,67.24375,20.45,0.050847788716987,0.1216835638380998,1370.88775,63.99,-11.65,67.03607579462103,0.0059502965202004,8,67.3840340909091,66.94068535825544,0.192
2021-03-08,64.6225,36.25,0.0098843569307704,0.1805340678230975,2342.74225,63.99,-36.25,64.62737241379311,0.004980250146844,2,,64.62737241379311,0.15418703703703704
2021-03-09,67.63624999999999,380.65,0.0010692970387881,0.1194088324748871,25792.206,67.5644375,380.55,67.75832391961119,0.000313697182385,4,67.75837362059904,67.38,0.2982104166666667
2021-03-10,67.2775,10.05,0.0005347165774983,-0.0115356068383699,687.2452499999999,67.2450625,9.45,68.3826119402985,-0.0011478215759572,6,68.425,67.00500000000001,0.357628
2021-03-11,67.88666666666667,2.0,0.0007247712056997,0.000422578465696,135.76099999999997,67.8375,-2.0,67.88049999999998,0.000211289232848,3,,67.88049999999998,0.15779518072289156
2021-03-13,68.4225,79.15,0.0173214883098538,0.5102767349366202,5392.071,67.25750000000001,-76.65,68.12471257106759,0.0064469581166976,2,68.73,68.115,0.2017834862385321
2021-03-14,68.695,26.2,0.0213730810690255,0.5599747240084701,1799.8089999999995,67.25750000000001,26.2,68.695,0.0213730810690255,1,68.695,,0.2017834862385321
2021-03-15,68.3,1.4500000000000002,0.0041041651303452,0.0068920356633151,98.60375,68.025625,-1.25,68.00258620689654,0.0047531280436656,2,68.645,67.955,0.15069054054054054
2021-03-16,70.67833333333333,28.05,0.002672840598615,0.0314884420243993,1983.90125,70.489925,21.95,70.72731729055259,0.0011225826033653,3,70.68,71.11516393442622,0.1379
2021-03-17,70.065,0.35,0.0590828084400127,0.0206789829540044,24.52275,66.15629999999999,-0.35,70.065,0.0590828084400127,1,,70.065,0.09770000000000001
2021-03-18,70.535,0.05,0.0661871960795874,0.0033093598039793,3.52675,66.15629999999999,-0.05,70.535,0.0661871960795874,1,,70.535,0.22218194444444445
2021-03-19,66.195,0.1,0.0005849783013862,5.849783013862631e-05,6.6195,66.15629999999999,0.1,66.195,0.0005849783013862,1,66.195,,0.1191168
2021-03-20,66.44,0.1,0.0211719500480307,0.002117195004803,6.644,65.0625,0.1,66.44,0.0211719500480307,1,66.44,,0.1191168
2021-03-21,66.04333333333334,986.1,0.0150752481588217,2.3048210054435017,65057.87575,65.0625,-695.0,65.97492723861677,0.0023373096090087,6,66.01545860529026,65.96790880970794,0.1191168
2021-03-22,66.34277777777778,1997.2,0.0206156188645721,4.925703811587391,132819.74525,65.00215277777778,-847.1,66.50297679250951,0.002466304732419,9,67.01356403790973,66.29651953028865,0.17020260869565218
2021-03-23,64.41625,1.65,0.0318923955729897,0.0069244789422992,106.4725,62.49485,-1.65,64.52878787878788,0.0041966539044237,4,,64.52878787878788,0.25087938144329897
2021-03-24,64.46,2.9,0.0684568208188298,0.0659608265650035,186.89525,60.330000000000005,-1.4,64.44663793103447,0.0227451126086219,3,64.435,64.4506976744186,0.16719333333333336
2021-03-25,60.769000000000005,152.4,0.0052907523250166,0.2398362192736099,9266.6985,60.4495,-152.4,60.80510826771653,0.0015737284729239,5,,60.80510826771653,0.08550731707317073
2021-03-26,60.95,1.5,0.0030284217442411,0.0045426326163616,91.425,60.765975,1.5,60.95000000000001,0.0030284217442411,1,60.95000000000001,,0.10626815286624204
2021-03-27,61.38,1.35,-0.0283354664678379,-0.0194054491099011,82.82775000000001,63.16995,-0.15,61.35388888888889,-0.0143744067480749,2,61.615,61.145,0.10626815286624204
2021-03-29,60.755,6.9,-0.0382294112944525,-0.1359638166564956,418.6950000000001,63.16995,-4.9,60.6804347826087,-0.0197049009647095,2,60.86,60.650000000000006,0.24248625000000001
2021-03-30,63.32666666666668,0.4499999999999999,0.0029038378486396,0.0005226797167566,28.5145,63.14331666666666,-0.05,63.36555555555556,0.0011615104816815,3,63.285,63.43,0.22888602150537635
2021-03-31,63.92,0.7,0.0023522032303591,0.0008232711306256,44.744,63.77,0.7,63.92,0.0011761016151795,2,63.92,,0.2754646341463415
2021-04-01,64.59,0.2,0.0204601550123055,0.0040920310024611,12.918,63.294975,0.2,64.59,0.0204601550123055,1,64.59,,0.17535804195804197
2021-04-03,63.9675,2.3,0.0106252510566595,0.014652091260009,147.43325,63.294975,1.6,64.10141304347826,0.0063704744608734,2,64.16,63.775,0.14386331360946744
2021-04-04,64.16,1.8,0.0136665667377227,0.0122999100639504,115.488,63.294975,1.8,64.16,0.0068332833688613,2,64.16,,0.14386331360946744
2021-04-05,63.3775,1.95,0.0038354376464838,0.0047703885808277,123.80475,63.13475,-1.95,63.48961538461538,0.0024463531183731,2,,63.48961538461538,0.2991877551020408
2021-04-06,65.89099999999999,401.6,-0.0109802870230455,-0.9266914743337664,26329.937250000003,66.619765,2.4000000000000057,65.56259275398406,-0.0023074986910701,5,64.62965346534654,66.50674974949901,0.41820204081632656
2021-04-07,68.75,1.7999999999999998,-0.0062156692685748,-0.0157945456297582,121.246,69.18,-1.5,67.3588888888889,-0.0087747475720878,3,69.54666666666665,67.16,0.4087979020979021
2021-04-09,71.45,1.5,0.0021037868162694,0.0031556802244041,107.175,71.3,-1.5,71.45,0.0021037868162694,1,,71.45,0.10252173913043477
2021-04-12,71.815,1.35,0.0072230014025245,0.0097510518934081,96.95025,71.3,1.35,71.815,0.0072230014025245,1,71.815,,0.21578493150684933
2021-04-13,71.91875,9.5,0.0024553467788462,0.0057633646945456,682.9615,71.74272500000001,6.2,71.89068421052632,0.0006066699678469,4,71.95703821656052,71.575,0.16788585858585858
2021-04-14,70.534,12.8,0.0048776038346672,0.0060646491435153,909.0745,70.1925,12.8,71.02144531249999,0.0004738007143371,5,71.02144531249999,,0.2623217391304348
2021-04-15,71.01363636363637,7.75,0.0059245607733829,0.0033934504656424,546.97,70.59884772727273,7.25,70.57677419354839,0.0004378645762119,11,70.56366666666668,70.97,0.25177125
2021-04-16,70.31333333333333,1.25,0.0003765384966113,0.0001955009309016,87.952,70.28682500000001,1.25,70.3616,0.0001564007447213,3,70.36159999999998,,0.29813115942028984
2021-04-18,70.08,6.25,0.0438166930984545,0.1444675797580287,439.0125,67.138225,3.75,70.242,0.0231148127612845,2,70.35,69.81,0.29813115942028984
2021-04-19,67.14,10.05,0.0003114467639215,0.0005176056433657,674.80675,67.1191,10.05,67.14495024875622,5.150304909111647e-05,2,67.14495024875622,,0.3216137614678899
2021-04-20,68.445,0.05,0.022998598785614,0.0011499299392807,3.42225,66.90625,0.05,68.445,0.022998598785614,1,68.445,,0.39797854251012144
2021-04-21,66.345,20.05,-0.0083886034563287,-0.0642481706367739,1328.5745,66.90625,16.05,66.26306733167081,-0.0032043975379937,3,66.30329639889196,65.9,0.24792314049586778
2021-04-22,66.7875,4.5,0.0033308456386939,0.0011202602042048,298.5975,66.56468749999999,-0.2,66.355,0.0002489467120455,4,67.04906976744186,65.72,0.102936
2021-04-23,65.13125,2.2,-0.0199194943947031,-0.0157474983071251,142.015,66.455,-1.0,64.55227272727272,-0.0071579537759659,4,65.60000000000001,64.15937500000001,0.28307450980392157
2021-04-25,66.65,0.45,0.0029343164547439,0.0013204424046347,29.992500000000003,66.455,-0.45,66.65,0.0029343164547439,1,,66.65,0.28307450980392157
2021-04-26,66.7125,3.45,0.0048074803713039,0.0089887391785796,230.2785,66.393125,3.45,66.74739130434783,0.0026054316459651,2,66.74739130434783,,0.08484533333333334
2021-04-27,67.2,14.9,-0.0128353440202721,-0.0895517728933693,996.0105,68.07375,0.0999999999999996,66.8463422818792,-0.0060101861002261,3,66.92166666666668,66.77,0.23355818181818183
2021-04-28,65.785,3.0,-0.0272807925476858,-0.0818423776430576,197.355,67.63,-3.0,65.785,-0.0272807925476858,1,,65.785,0.2918
2021-04-29,62.58916666666667,126.45,0.0131709513263288,0.1734212829401991,7986.789,61.80750416666666,-0.5500000000000043,63.16163701067616,0.0013714613122989,6,65.52444003177125,60.81929921259842,0.19510909090909093
2021-04-30,56.48678571428572,128.15,0.0055921811187928,0.026522761725449,7238.767250000001,56.17168660714286,31.750000000000004,56.48667381974249,0.0002069665370694,28,56.68912132582864,56.150871369294606,0.10271196581196582
2021-05-01,55.56142857142857,10.75,-0.0058788947677835,-0.0088918283362725,597.33875,55.88999999999999,9.25,55.56639534883721,-0.0008271468219788,7,55.569125,55.53,0.10271196581196582
2021-05-02,55.55,0.1,-0.0060833780640543,-0.0006083378064054,5.555,55.88999999999999,0.1,55.55,-0.0060833780640543,1,55.55,,0.10271196581196582
2021-05-03,54.28033333333334,169.25,-0.0005609044936102,0.0094608601140291,9304.94575,54.31201333333333,-70.95,54.977522895125546,5.589873036353976e-05,30,54.41509155645983,55.2076935886761,0.2476792682926829
2021-05-04,54.028666666666666,27.35,0.001587317768793,0.0016461599811585,1474.19675,53.941948333333336,-17.65,53.90116087751371,6.018866475899712e-05,15,54.03917525773196,53.87141111111111,0.21332871287128713
2021-05-05,54.40608695652173,382.05,-0.0030065387324638,-0.0372752933855834,20862.99325,54.57103260869565,-180.04999999999998,54.60801792959037,-9.756653156807604e-05,23,54.31083415841584,54.714815869062456,0.19809915966386554
2021-05-06,53.39035714285715,39.4,0.0061840613205053,0.0183716428503996,2103.5950000000003,53.064328571428575,-9.6,53.39073604060915,0.0004662853515329,14,52.99332214765101,53.63242857142857,0.326825
2021-05-07,54.12625,8.55,0.0021483984769563,0.007016308335956,461.96375,54.01125,8.55,54.03084795321637,0.0008206208580065,4,54.03084795321637,,0.1567198275862069
2021-05-09,53.925,0.15,0.0232933251102993,0.0034939987665449,8.08875,52.6975,0.15,53.925,0.0232933251102993,1,53.925,,0.1567198275862069
2021-05-10,52.576,36.85,0.003948422655289,-0.001257352556892,1914.8255,52.367645,-36.85,51.9627001356852,-3.412082922366458e-05,5,,51.9627001356852,0.311090625
2021-05-11,50.544,77.6,0.0060644990708003,0.0250429093427858,3949.84775,50.24137625,7.000000000000002,50.90009987113402,0.0003227179039018,20,51.88585697399528,49.71886685552408,0.0718890243902439
2021-05-12,51.642500000000005,9.35,0.0012328975253343,0.0005858276363188,476.97875,51.57779583333333,4.050000000000001,51.01377005347593,6.265536217314173e-05,6,51.050223880597024,50.921603773584906,0.2409921052631579
2021-05-13,50.3375,2.0,0.0077577577577577,0.0131631631631631,101.215,49.95,-2.0,50.6075,0.0065815815815815,2,,50.6075,0.21615594405594404
2021-05-14,51.415,0.25,0.0018355130863119,0.0004588782715779,12.85375,51.3208,0.25,51.415,0.0018355130863119,1,51.415,,0.17294636363636365
2021-05-15,51.52,3.0,-0.0039632672788786,-0.0118898018366359,154.56,51.725,-3.0,51.52,-0.0039632672788786,1,,51.52,0.17294636363636365
2021-05-17,51.68,2.0,-0.0011120799922594,-0.0011327649757985,103.28925,51.7375,2.0,51.644625000000005,-0.0005663824878992,3,51.644625000000005,,0.18613974358974358
2021-05-18,52.98,401.8,-0.000977428185067,0.1271666199733936,21513.0695,53.03095,-1.8000000000000114,53.54173593827775,0.0003164923344285,6,52.87,54.207480178394434,0.17231818181818181
2021-05-19,52.7075,14.25,0.0056270877346856,0.0105096891689151,750.91325,52.41505625,-10.15,52.69566666666666,0.0007375220469414,8,52.96,52.65124999999998,0.28374204545454546
2021-05-20,53.80166666666667,20.0,0.0017142828911259,0.0188364067908978,1079.895,53.71085,-2.4000000000000004,53.99475,0.0009418203395448,6,54.88409090909091,53.29598214285714,0.19381836734693877
2021-05-21,54.711666666666666,6.95,0.0056367295913943,0.013824820254262,380.36975,54.40526666666667,-6.95,54.729460431654665,0.0019891827703974,3,,54.72946043165469,0.18118431372549018
2021-05-23,54.49,5.35,-0.0241154871296162,-0.0220999568233636,291.3215,55.836525,-1.0500000000000005,54.45261682242991,-0.004130833051096,6,54.69465116279071,54.29,0.18118431372549018
2021-05-24,56.39416666666667,75.55,0.0012252538368108,0.0086103866645841,4286.939,56.3251125,-39.85,56.743070814030446,0.0001139693800739,6,56.25635854341736,56.89363951473137,0.1620101382488479
2021-05-25,57.47,3.05,-0.0021270130659374,-0.0060609020271736,174.95899999999995,57.5925,-3.05,57.36360655737705,-0.0019871809925159,2,,57.36360655737705,0.2025802919708029
2021-05-26,58.05555555555556,24.9,0.0005713578266385,0.0020729230273383,1431.95875,58.02237222222223,24.7,57.50838353413655,8.324992077663998e-05,9,57.50488911290323,58.375,0.17454601769911504
2021-05-27,57.754,23.95,0.0025890538404129,-0.0060443769399008,1377.613,57.606100000000005,-21.75,57.52037578288101,-0.0002523748200376,5,58.20181818181817,57.48757111597374,0.24357462686567166
2021-05-28,58.35,1.8,0.0026109970081687,0.0038294634562025,105.0795,58.198525,1.6,58.3775,0.0021274796978903,3,58.38,58.33500000000001,0.22856500000000002
2021-05-30,58.155,2.05,0.002845318158303,0.0012344082313041,119.09425,57.99,0.05,58.09475609756098,0.0006021503567337,3,58.285,57.895,0.22856500000000002
2021-06-01,57.92875,8.9,0.0073317612177816,0.0265729235854139,517.378,57.50875,-1.0000000000000004,58.1323595505618,0.0029857217511701,4,58.2543670886076,58.035,0.21141894736842107
2021-06-03,57.925,0.1,0.0026786124010971,0.0001339306200548,5.7925,57.770675,0.0,57.925,0.0013393062005485,2,57.31,58.54,0.26075866666666664
2021-06-04,58.18333333333334,2.0,-0.0053740415916235,-0.0106372101582617,115.01175,58.49713333333333,1.2999999999999998,57.505875,-0.0053186050791308,3,57.255,58.68857142857144,0.2667733333333333
2021-06-05,58.925,6.05,-0.0101754135467805,-0.0615612519580222,356.49625,59.530750000000005,-6.05,58.925,-0.0101754135467805,1,,58.925,0.2667733333333333
2021-06-07,59.67166666666666,0.15,0.0023671239933422,0.0001183561996671,8.950750000000001,59.530750000000005,0.05,59.67166666666667,0.000789041331114,3,59.68,59.655,0.12064328358208955
2021-06-08,59.5375,37.9,0.0193250155156548,0.2578386157895865,2273.93175,58.40875,35.099999999999994,59.99819920844327,0.0068031297042107,4,60.00752739726028,59.755,0.1974447154471545
2021-06-09,60.215,11.500000000000002,0.002348680806348,-0.0027969519539162,687.2975,60.0735,-11.3,59.76499999999999,-0.000243213213384,5,60.34499999999999,59.75991228070175,0.14695510204081633
2021-06-10,59.875,0.6,-0.0142410273296017,-0.008544616397761,35.925,60.74000000000001,-0.6,59.875,-0.0142410273296017,1,,59.875,0.09455
2021-06-12,60.74,0.25,-1.1102230246251563e-16,-2.775557561562892e-17,15.185,60.74000000000001,0.25,60.74,-1.1102230246251563e-16,1,60.74,,0.21838032786885248
2021-06-14,60.9325,11.15,0.0060452850126319,0.0514150570874861,681.67475,60.56875,10.95,61.13674887892377,0.0046112158822857,4,61.13902714932128,60.885,0.26323723404255317
2021-06-15,60.265,0.15,0.0042492917847025,0.0006373937677053,9.03975,60.01,0.15,60.265,0.0042492917847025,1,60.265,,0.20248264462809917
2021-06-16,60.67785714285714,11.0,0.0022040301366489,0.0027234277302556,668.4602500000001,60.544828571428575,3.1,60.76911363636364,0.0002475843391141,7,60.934503546099286,60.47392405063291,0.1645436363636364
2021-06-17,60.33642857142858,23.5,-0.0008324504450002,-0.001727162824081,1423.38475,60.38650714285715,-13.1,60.56956382978724,-7.349629038642873e-05,7,59.85625,60.77225409836065,0.23020000000000002
2021-06-18,60.44499999999999,30.1,0.0100259002422925,0.1531414487425848,1828.82875,59.845,-30.0,60.75843023255814,0.0050877557721788,3,59.830000000000005,60.759975041597336,0.15477943262411345
2021-06-19,60.6355,8.9,-0.0082973758572653,-0.0075992440650231,539.52475,61.142825,-0.6000000000000001,60.6207584269663,-0.0008538476477554,10,60.84,60.429210526315785,0.15477943262411345
2021-06-20,60.8425,0.3,-0.0049118600588049,-0.0007367790088207,18.25275,61.142825,0.3,60.8425,-0.0024559300294024,2,60.8425,,0.15477943262411345
2021-06-21,61.18857142857143,16.3,-0.0044798060953258,-0.0068053909155478,1000.536,61.46558928571429,3.500000000000001,61.38257668711657,-0.0004175086451256,7,61.23941919191919,61.60402343749999,0.2773240875912409
2021-06-22,62.865,56.8,0.0003074988554766,0.0093544923434045,3606.72,62.84544285714286,55.3,63.498591549295774,0.0001646917666092,7,63.504259589652094,63.07499999999999,0.1922063063063063
2021-06-23,65.14714285714287,352.04999999999995,-0.0029898448750387,-0.0340787842890168,22928.1845,65.34613214285714,350.25,65.12763669933248,-9.680097795488372e-05,14,65.12710451374058,65.33527777777778,0.18322886597938143
2021-06-24,68.015625,58.0,-0.0014583072929276,0.0050781116268863,3963.9,68.11437968749999,54.5,68.34310344827585,8.755364873942066e-05,16,68.38338666666668,67.04828571428571,0.25690813953488373
2021-06-25,68.0968181818182,47.75,0.0003444080224192,-0.0071989143734232,3250.69525,68.07316818181818,-30.55,68.07738743455498,-0.000150762604679,11,67.90488372093023,68.1152809706258,0.261408
2021-06-26,68.18,0.7999999999999999,0.0037171984836776,0.0009912529289807,54.544,67.9275,0.7999999999999999,68.18,0.0012390661612258,3,68.17999999999999,,0.261408
2021-06-27,67.94874999999999,0.3,0.000312833535755,2.3002465864341293e-05,20.3845,67.9275,0.0,67.94833333333332,7.667488621447097e-05,4,68.175,67.72166666666666,0.261408
2021-06-28,68.066,12.7,0.0019075838430283,0.0061324634191145,866.0595000000001,67.936155,12.7,68.19366141732284,0.0004828711353633,5,68.19366141732283,,0.3181358620689655
2021-06-29,68.58555555555556,111.2,0.0016799295432661,0.0265325592264737,7667.199250000001,68.470275,111.2,68.94963354316548,0.0002386021513172,9,68.94963354316548,,0.22520934579439253
2021-06-30,68.90166666666666,4.4,0.003682330670436,0.0006194477384106,301.934,68.64874999999999,2.9,68.62136363636364,0.0001407835769115,3,68.60623287671234,68.695,0.2563991150442478
2021-07-01,68.86749999999999,25.9,-0.0054690929665743,-0.0116545044454604,1784.84925,69.24788,9.2,68.91309845559846,-0.00044998086662,10,69.16690883190883,68.37964071856288,0.27462166666666665
2021-07-02,68.978125,16.1,-0.0023742198906455,-0.0001303255471503,1110.5257499999998,69.142978125,6.9,68.97675465838508,-8.094754481391299e-06,8,69.02234782608697,68.86277173913044,0.14741689189189192
2021-07-03,69.06875,0.6,-0.0138529961878382,-0.0020779494281757,41.44125,70.039,-0.3,69.06875000000001,-0.0034632490469595,4,69.275,69.0,0.14741689189189192
2021-07-04,68.93666666666667,0.95,-0.0157388502596173,-0.0047880466597181,65.531,70.039,-0.95,68.98,-0.0050400491154928,3,,68.98,0.14741689189189192
2021-07-05,69.306,1296.9,-0.0104655977384029,-2.721990890789427,89880.3515,70.039,1296.9,69.30399529647622,-0.0020988440826504,5,69.30399529647622,,0.2593142857142857
2021-07-06,70.13454545454546,29.1,-0.0008138547865601,0.0013435459093658,2058.026,70.191425,28.1,70.72254295532645,4.616996252116338e-05,11,70.73819930069929,69.827,0.22813245614035088
2021-07-07,70.09055555555555,13.55,-0.0007407533692714,-0.0046164833395115,950.69475,70.1438638888889,10.35,70.16197416974168,-0.0003406998774547,9,70.33403765690376,68.876875,0.2676089430894309
2021-07-08,66.7535,273.05,0.0014313352003404,-0.046476775506714,18217.879,66.661455,-272.95,66.71993774034058,-0.0001702134243058,10,66.56,66.71996703296702,0.25260774647887324
2021-07-09,67.613,156.4,-0.0026299227387045,0.0213645822993779,10634.97375,67.79085,-155.7,67.9985533887468,0.0001366021886149,5,67.25928571428572,68.00021147068247,0.09400229885057472
2021-07-10,68.9975,0.1,-0.0082825778400619,-0.000414128892003,6.899749999999999,69.57375,0.0,68.99749999999999,-0.0041412889200309,2,69.225,68.77,0.09400229885057472
2021-07-11,68.98,3.1,-0.0085341094881331,-0.0065923749977542,213.844,69.57375,-1.1,68.98193548387097,-0.0021265725799207,4,69.22,68.86857142857143,0.09400229885057472
2021-07-12,69.97125,2.05,-0.0002288673488187,-0.0001289278242168,143.04225,69.98746875,1.75,69.77670731707317,-6.289162156921704e-05,8,69.72592105263158,70.42,0.2536931297709924
2021-07-13,70.25666666666666,5.45,-0.0011283441865226,0.0014127823985995,384.3370000000001,70.33583333333333,3.5500000000000003,70.5205504587156,0.0002592261281834,3,70.58294444444445,70.225,0.38920760869565213
2021-07-14,70.8274060150376,2119.6,0.0009265737336555,0.0132399647301483,150773.46375,70.76241428571429,1423.3,71.13297968956407,6.246444956665556e-06,133,71.00483770357614,71.78498922878072,0.22527261904761908
2021-07-15,68.84039130434782,13.55,0.0009757016204819,9.008089636902904e-05,931.5135,68.77260282608695,-2.25,68.74638376383764,6.648036632400666e-06,115,68.70030973451328,68.779335443038,0.14838481012658228
2021-07-16,68.16401785714285,73.8,-0.0008701375767388,-0.0014990560903335,5003.5225,68.22492098214285,-46.4,67.7984078590786,-2.0312413148150942e-05,56,67.06304744525548,67.96603577371047,0.101875
