day,price,size,premium,premium*size,price*size,average,adjusted_size,weighted_price,weighted_average_premium,count,WAP_buy,WAP_sell
2021-02-08,13.126785714285715,600.0,-0.024127078585930155,-1.4218396134259115,7790.97125,13.4507375,-572.5999999999999,12.984952083333333,-0.0023697326890431856,14,13.056204379562045,12.98328713968958
2021-02-09,13.0745,315.4,-0.014749725721108537,-0.2607471494360636,4144.659,13.268343333333332,-151.20000000000002,13.140960684844641,-0.000826718926556955,15,13.952311205846527,12.85544042006001
2021-02-10,13.321875,93.69999999999999,0.0011193849053841853,-0.3149469770939245,1225.7265,13.3071,-48.300000000000004,13.08139274279616,-0.0033612270767761424,4,13.625286343612334,12.9075
2021-02-11,12.7425,8.299999999999999,0.029522152297361364,0.08231729459481522,107.62275,12.377249999999998,8.1,12.96659638554217,0.009917746336724728,3,12.971646341463416,12.552500000000002
2021-02-12,13.0,1.0,0.001538903045256168,0.001538903045256168,13.0,12.980025,1.0,13.0,0.001538903045256168,1,13.0,
2021-02-13,12.7975,1.9000000000000001,0.0968502249839297,0.0858152989072209,24.17075,11.6675,-1.9000000000000001,12.721447368421053,0.04516594679327415,2,,12.721447368421053
2021-02-15,12.794374999999999,4.8999999999999995,0.09658238697235899,0.11644525391043484,62.60525,11.6675,-4.8999999999999995,12.776581632653063,0.023764337532741805,4,,12.776581632653064
2021-02-17,11.50625,1.1,0.0012048579967731676,-0.01145011630017272,12.532,11.4969875,-1.1,11.392727272727273,-0.010409196636520653,2,,11.392727272727273
2021-02-18,11.0425,0.1,0.032491818606825706,0.0032491818606825706,1.1042500000000002,10.695,-0.1,11.0425,0.032491818606825706,1,,11.0425
2021-02-22,11.301666666666668,19.3,-0.0018789293507218696,0.029864201167990184,220.6055,11.320825,15.1,11.430336787564766,0.0015473679361652944,3,11.500581395348838,10.855
2021-02-23,10.4225,31.6,-0.06200360888992906,-1.9593140409217584,329.351,11.111450000000001,-31.6,10.4225,-0.06200360888992906,1,,10.4225
2021-02-24,10.8425,0.1,-0.024204761754766713,-0.0024204761754766714,1.08425,11.111450000000001,0.1,10.8425,-0.024204761754766713,1,10.8425,
2021-02-25,11.946499999999999,138.2,-0.02845827949283825,-0.2877652538032117,1648.5875,12.300668333333332,115.6,11.928997829232998,-0.0020822377265065973,15,12.066107171000787,10.38924778761062
