day,price,size,premium,premium*size,price*size,average,adjusted_size,weighted_price,weighted_average_premium,count,WAP_buy,WAP_sell
2021-12-07,126.72015209125476,6741.345,-0.011502432885707998,-0.4669616121324535,849416.16875,128.20454163498098,-556.085,126.00099368152793,-6.926831546708461e-05,263,127.23454600129986,124.95544177881801
2021-12-08,124.94545454545455,436.84,0.00876525852025627,0.08898898849217933,54795.6835,123.86424943181818,-390.11,125.43650650123615,0.00020371071443132344,44,125.26860689064843,125.44599431646411
2021-12-09,125.8576923076923,325.005,0.006685645598051045,0.06625789727995295,40853.03625,125.0225121794872,-238.005,125.69971615821295,0.0002038673167488283,39,126.71829885057471,125.54231807605551
2021-12-10,124.3325,3481.83,0.005237745174670994,0.17007733988946858,433016.15499999997,123.68822916666666,-267.81,124.36453100811929,4.8847111975446414e-05,120,124.16136909540076,124.53867211252279
2021-12-11,125.41,0.12,0.007552020567205009,0.00022631959508315381,15.077250000000001,124.47,0.09,125.64375000000001,0.0018859966256929484,5,125.75000000000001,124.90000000000002
2021-12-12,125.35,2.7800000000000002,0.007069976701213232,0.003620149433598535,347.82900000000006,124.47,-1.61,125.11834532374102,0.001302212026474293,4,125.75,124.95
2021-12-13,123.70669642857142,1961.44,-0.0034580272576839274,0.037262254150924115,244430.64575,124.13837723214286,-205.26,124.61795708764988,1.8997396887452134e-05,112,124.59928794314935,124.63308902939957
2021-12-14,123.56304347826087,184.51,0.0022950327971195407,0.011719001071532896,23009.18275,123.28170869565217,121.26,124.70425857677091,6.351417848101944e-05,23,125.37957451679368,121.43957312252965
2021-12-15,121.22509727626459,4059.005,-0.010179374389187569,-0.010325208791495417,500153.81675,122.47742898832685,-1204.585,123.22079345800263,-2.5437782883971358e-06,257,125.53631280610422,121.96509825043364
2021-12-16,121.92814814814814,1002.145,0.0017753207028578394,0.008525665347605578,122603.40125,121.71562129629628,-689.105,122.34097984822556,8.507416938272983e-06,135,122.70692563250704,122.27324552845529
2021-12-17,119.99333333333334,17.79,0.00967782794345206,0.01661616698313206,2135.16325,118.84790166666667,-16.4,120.02041877459247,0.0009340172559377212,15,121.5589928057554,119.95786779760161
2021-12-18,122.49000000000001,11.67,0.04669942320017082,0.11602093569750031,1433.5685,117.025,10.71,122.84220222793489,0.00994181111375324,5,122.87774798927614,122.01354166666665
2021-12-19,122.47222222222223,69.965,0.04654750884189035,0.02386281569702576,8589.78075,117.02500000000002,-9.375,122.77253984134924,0.0003410679010508934,144,122.68264565109753,122.84118981598186
2021-12-20,120.30732984293194,291.675,0.03191377483602195,0.004324553067976679,33638.52,116.57326452879582,124.175,115.3287734636153,1.4826615472620824e-05,191,115.29591799927856,115.41034328358208
2021-12-21,119.10222222222222,41.92,0.004943340777048351,0.0017690633854150178,4918.06575,118.51482999999999,4.739999999999998,117.32027075381679,4.2200939537571985e-05,45,117.49223103300473,117.10446476600322
2021-12-22,118.4515625,48.86,0.006409788442589673,0.0075624179270864286,5785.9315,117.69738203125,13.27,118.41857347523536,0.00015477728053799487,32,118.61709319169485,118.07201461084576
2021-12-23,117.15571428571428,210.635,0.003462137483962002,0.008938492268178779,24692.8115,116.75211928571429,-164.845,117.23033446483254,4.243593072461262e-05,35,117.29962873989956,117.22188398849471
2021-12-24,118.55462962962963,787.115,0.008139030418415506,0.13868331282237711,93443.432,117.59750000000001,-307.72499999999997,118.7163654612096,0.0001761919323381934,54,119.04542856546861,118.57228088122469
2021-12-25,118.69444444444444,123.14,0.00932795717973961,0.028080741512361854,14599.83625,117.59750000000001,58.339999999999996,118.56290604190353,0.00022803915472114549,36,118.55733965175227,118.57849537037036
2021-12-26,120.46905829596412,2415.09,0.02441853182222508,0.25528666747952666,290703.24575,117.59750000000001,848.87,120.36952898235675,0.00010570482569160017,223,120.23129036507798,120.65761451137135
2021-12-27,119.76409395973155,4779.585,0.009920770651503598,0.12421950298392224,575646.59475,118.59506560402684,945.8050000000001,120.43861438806927,2.598960013974482e-05,447,120.57617612075335,120.23317887307047
2021-12-28,116.36142857142858,22.575,0.002618213734266041,0.0012743717910322252,2617.63275,116.05909857142856,-13.004999999999999,115.9527242524917,5.645057767584608e-05,35,116.22131661442006,115.88048060708265
