day,price,size,premium,premium*size,price*size,average,adjusted_size,weighted_price,weighted_average_premium,count,WAP_buy,WAP_sell
2021-03-01,109.61599999999999,7.77,0.004378540715030343,0.009213672002110141,851.0987,109.13899999999998,2.23,109.53651222651223,0.0011858007724723477,5,109.48599999999999,109.6276895306859
2021-03-02,109.58,3.27,-0.0013440935384512742,-0.00016790657006202753,358.7879,109.72749999999999,2.27,109.72107033639143,-5.134757494251606e-05,4,109.84581227436823,109.03
2021-03-03,100.6511111111111,8.49,0.0023645983422593644,0.0009846321452266658,849.7833,100.40050277777777,-0.25,100.09226148409894,0.0001159755176945425,9,99.39558252427186,100.74908466819222
2021-03-04,96.88545454545455,463.06,-0.008856126800561631,-0.38798325479834045,45254.3907,97.76592272727272,58.880000000000024,97.72899991361811,-0.0008378682131869314,11,97.45328275280684,98.08504874066011
2021-03-05,91.77,1.08,-7.463755838221786e-05,-8.060856305279529e-05,99.1116,91.77685000000001,-1.08,91.77,-7.463755838221786e-05,1,,91.77
2021-03-06,95.78333333333335,0.06,0.019703865364313084,0.00019703865364313088,5.747000000000001,93.9325,-0.06,95.78333333333335,0.003283977560718848,6,,95.78333333333335
2021-03-08,94.16,1.13,0.0024219519335693107,0.0027368056849333207,106.40079999999999,93.9325,-1.13,94.16,0.0024219519335693107,1,,94.16
2021-03-09,91.095,376.85,-0.09497789478913116,-8.905953380358644,34346.1218,100.655,0.12999999999999545,91.14003396576886,-0.023632621415307534,4,91.02015067112313,91.26
2021-03-10,98.46823529411765,501.19,-0.02118790268641327,-0.597917177407681,49335.2313,100.60066176470589,1.170000000000016,98.43618448093537,-0.0011929950266519305,17,97.06878254638107,99.809985600576
2021-03-11,99.82,200.43,-0.021070472481581965,-2.0581428296950803,19807.954100000003,101.968525,0.5699999999999932,98.82729182258146,-0.01026863657982877,3,98.28766169154228,99.37
2021-03-13,103.63,5.0,-0.018957233805883544,-0.09478616902941772,518.15,105.6325,5.0,103.63,-0.018957233805883544,1,103.63,
2021-03-15,105.985,1.11,-0.0032544186621598636,-0.00046349257407145186,118.5467,106.3289375,-0.89,106.79882882882882,-0.00041756087754184847,2,104.97,107.0
