day,price,size,premium,premium*size,price*size,average,adjusted_size,weighted_price,weighted_average_premium,count,WAP_buy,WAP_sell
2020-11-20,49.18333333333334,21.89,-0.0059235520513903905,-0.007523984501903194,1083.978,49.47502916666667,9.89,49.51932389218822,-0.0003437178849658837,6,49.62101950912524,49.25
2020-11-21,49.333333333333336,0.65,-0.018828384963346156,-0.004090532638624063,32.065,50.280025,0.65,49.33076923076923,-0.006293127136344712,3,49.33076923076923,
2020-11-22,49.3,0.2,-0.019491338757289922,-0.0038982677514579848,9.86,50.280025,0.2,49.3,-0.019491338757289922,1,49.3,
2020-11-23,51.75,397.635,-0.011190242961780991,-0.2592946314247078,20488.88675,52.3365296875,246.305,51.52686949086474,-0.0006520920729430453,16,51.86315262291518,50.09591620960814
2020-11-24,54.28333333333333,103.845,-0.001521959832601986,-0.11598610036454032,5730.563,54.37948333333333,-11.364999999999995,55.18381241273051,-0.0011169155988688942,6,56.48572664359862,54.138755316378784
2020-11-25,51.55833333333334,68.62,0.007689071179620144,0.2814591818210225,3583.479,51.16812083333334,-66.62,52.222078111337794,0.0041017076919414525,6,51.0,52.24015084294587
2020-11-27,54.3,38.760000000000005,-0.00019182606512713196,-0.030178023442629133,2099.454,54.3108875,25.28,54.16547987616099,-0.0007785867761256225,4,54.15,54.23902077151335
2020-11-29,54.4,4.94,0.02409638554216853,0.11903614457831255,268.736,53.120000000000005,4.94,54.39999999999999,0.02409638554216853,1,54.39999999999999,
2020-11-30,51.887499999999996,164.84,0.006800449682339548,0.04653009480230045,8478.056,51.544218750000006,-59.519999999999996,51.43203106042223,0.0002822742950879668,28,53.57075579187239,50.42806204314495
2020-12-01,48.5625,112.35000000000001,0.010109676661940537,-0.0022283468511178684,5767.7025,48.0928575,-21.17,51.336915887850466,-1.9833972862642352e-05,20,51.637831761351165,51.131422258837624
2020-12-02,45.57727272727273,108.715,0.03283480601498692,0.6587384870617086,4956.7765,44.17414090909091,-107.485,45.59422802741112,0.00605931552280466,11,45.66178861788619,45.59384366327475
2020-12-03,47.60000000000001,96.645,0.027983841939560734,0.5062945462824089,4648.489,46.301249999999996,95.645,48.098597961612086,0.005238703981400061,7,48.10847157938531,46.2
2020-12-04,43.35754716981132,198.35,0.004023705586280163,0.0280955787222673,8671.318,43.18330613207547,-144.16,43.71725737332997,0.00014164647704697405,53,43.041391400627425,43.82418907477153
2020-12-05,43.0,10.57,0.018233483305706732,0.19272791854132018,454.51,42.230000000000004,-10.57,43.0,0.018233483305706732,1,,43.0
2020-12-07,44.71764705882353,125.0,0.006635154643235634,0.050711212721635854,5636.50075,44.42885735294118,115.06,45.092006,0.00040568970177308684,17,45.12232983420812,44.35965794768611
2020-12-08,45.71228070175439,1369.495,-0.026143433579643494,-0.6430797790899967,62597.34475,46.93825350877193,608.735,45.70834121336697,-0.00046957438989554304,57,45.361785282803325,46.60950233976549
2020-12-09,45.294444444444444,3.32,-0.0005513283210638845,-0.0009235720910509151,151.5075,45.319094444444445,-2.82,45.6347891566265,-0.000278184364774372,9,46.43,45.57003257328991
2020-12-10,43.980000000000004,1.225,0.02200754378045248,0.0015926991391068755,53.85600000000001,43.04408333333333,0.20500000000000002,43.96408163265306,0.0013001625625362247,15,44.402797202797196,43.34901960784315
2020-12-11,42.72162162162162,500.565,0.006176005987189407,0.048419173372635106,21329.46125,42.45794189189189,344.465,42.61077232727018,9.672904292676298e-05,37,42.54000686366163,42.9938532991672
2020-12-12,42.0,51.405,0.06727653897465215,0.25068789875393616,2161.028,39.3525,29.205000000000002,42.039256881626294,0.004876722084504156,14,42.05031013521895,41.99912162162161
2020-12-13,42.11,13.735,0.07007178705291928,0.17591086970332265,575.11925,39.3525,-6.254999999999999,41.87253367309793,0.012807489603445407,5,42.2,41.75
2020-12-14,40.86219512195122,148.385,0.020300132705217494,-0.0035845826503903013,6026.13825,40.05359451219512,-145.535,40.61150554301311,-2.415731138855209e-05,41,41.53087719298245,40.602590841045185
2020-12-15,42.542142857142856,390.8,0.0033099862575246453,-0.0048159747138086665,16517.966,42.401921904761906,-149.48,42.26705731832139,-1.2323374395620948e-05,210,42.27927855130118,42.26159861553269
2020-12-16,44.535000000000004,38.56,-0.0013630200570563743,-0.007146421639733727,1725.69175,44.596180000000004,38.39,44.75341675311203,-0.00018533251140388294,10,44.7559649122807,43.6
2020-12-17,45.13333333333333,3.97,0.0036944179619214923,0.0034353706679686514,178.213,44.96935416666667,-1.5699999999999998,44.88992443324937,0.0008653326619568391,6,45.11666666666666,44.791696750902524
2020-12-18,46.28888888888889,115.745,0.0018851880207921218,-0.0018466452683199455,5366.054,46.20249722222222,-111.015,46.361000475182514,-1.59544279953341e-05,9,46.20073995771669,46.364343358617035
2020-12-19,46.45,54.27,0.0198144793896482,1.0753317964762077,2520.8415000000005,45.5475,-54.27,46.45,0.019814479389648195,1,,46.45
2020-12-20,47.0,3.74,0.031889785388879766,0.05963389867720516,175.78,45.5475,3.74,47.0,0.01594489269443988,2,47.0,
2020-12-21,47.03214285714286,40.45,0.001441941456206202,0.0018078490234652094,1938.7565000000002,46.96665892857143,-17.710000000000004,47.929703337453645,4.469342456032656e-05,14,49.05488126649077,47.48976960110042
2020-12-22,48.58846153846154,762.7049999999999,-0.0026442989284185224,-0.1003492671808083,37250.965,48.719318589743594,277.775,48.8405936764542,-0.00013157022332462527,39,48.850669883130855,48.818973872517674
2020-12-23,47.25918367346939,4.9750000000000005,0.003923705600996571,0.000461908319164405,235.16725000000002,47.074865816326536,3.915,47.26979899497488,9.284589329937788e-05,49,47.28509561304839,47.14150943396226
2020-12-24,46.410000000000004,11.255,0.011203312180569514,0.007838792640593902,519.88,45.8960775,10.455,46.19102621057308,0.0006964720249305999,10,46.19622293873791,46.050000000000004
2020-12-25,46.325,2.745,-0.006154547526783627,-0.009568896740369277,126.1655,46.611875,2.545,45.96193078324225,-0.003485936881737441,4,45.945368620037804,46.39999999999999
2020-12-26,45.96666666666667,3.71,-0.013842145018481522,-0.008113298202800616,170.66099999999997,46.611875,3.71,46.00026954177897,-0.0021868728309435625,6,46.00026954177897,
2020-12-27,45.77272727272727,71.32000000000001,-0.018002874316313696,-0.11443128640892036,3265.6865000000003,46.61187499999999,32.410000000000004,45.78921060011217,-0.001604476814482899,11,45.9474983129278,45.36723207401696
2020-12-28,44.87826086956522,109.085,0.0021699611762813886,0.011632738607945739,4878.224,44.78455,-62.625,44.719475638263745,0.0001066392135302355,23,44.670146362462326,44.732822782598575
2020-12-29,44.394,3.4,0.0006202632567697908,0.00045372509011267084,150.4535,44.36735899999999,1.6099999999999999,44.251029411764705,0.00013344855591549142,25,44.58173652694611,43.32541899441341
2020-12-30,47.23333333333333,7.43,0.0005930028086157391,0.0029697863800585297,345.7285,47.20658125,5.1899999999999995,46.5314266487214,0.00039970206999441856,12,46.619413629160064,46.035714285714285
2020-12-31,49.33611111111111,58.965,-0.0020313262918044447,0.008604315971827694,2892.8019999999997,49.43720694444445,58.325,49.059645552446355,0.0001459224280815347,18,49.060670133856235,48.87187500000001
2021-01-01,49.05,11.709999999999999,-0.009584650698761132,0.009415593810077567,574.3754999999999,49.5325,11.709999999999999,49.04999999999999,0.0008040643731919357,2,49.04999999999999,
2021-01-02,48.78333333333333,34.975,-0.027348552819592573,-0.10701852036464722,1705.8635000000002,50.155,14.365,48.77379556826305,-0.0030598576230063536,9,48.95000000000002,48.35196506550219
2021-01-03,48.628125000000004,197.69,-0.030443126308443827,-0.3499519614195992,9634.3125,50.155,118.15,48.73444534371997,-0.0017702056827335689,16,48.7362034574468,48.727464168971565
2021-01-04,51.454081632653065,568.83,-0.005743991290255764,-0.11879377914945988,29048.4575,51.74136734693877,29.109999999999978,51.067027934532284,-0.00020883880799089336,49,52.0282637053885,50.00210294226636
2021-01-05,51.364285714285714,107.96499999999999,-0.0030422731752607663,-0.09999515967304186,5461.271500000001,51.52245714285714,-107.16499999999999,50.58372157643682,-0.0009261812594177916,14,52.10000000000001,50.57808301956957
2021-01-06,52.214285714285715,1.8,0.0022815408282736505,0.0004971190272583574,93.50000000000001,52.10386071428571,-0.8,51.94444444444445,0.0002761772373657541,14,52.940000000000005,51.561538461538454
2021-01-07,53.53888888888889,144.395,-0.0024366163153168676,-0.004831138429188603,7816.282499999999,53.669218055555554,-105.605,54.13125454482495,-3.3457795832186726e-05,18,53.73223769012632,54.19316599999999
2021-01-08,57.36,185.425,-0.0029271777005932973,0.001768345872451359,10650.502,57.52422555555555,145.185,57.43832816502629,9.536717661865222e-06,45,57.480744684068846,57.08983598409544
2021-01-09,59.582142857142856,217.67499999999998,-0.04371024023759259,-0.7058857021343184,12996.31175,62.32,217.265,59.70511886987482,-0.003242842320589496,14,59.70593645100474,58.83780487804878
2021-01-10,59.720000000000006,15.395,-0.04570150207734101,-0.16795573665707914,910.8657499999999,62.58,-10.835,59.1663364728808,-0.010909758795523167,5,59.83552631578946,59.05
2021-01-11,62.740625,3833.89,-0.02091238772692417,-0.9611637518890604,239612.05875,64.08115558035715,2898.92,62.49841772977316,-0.0002507019637728418,112,62.213954871740015,64.54686246617538
2021-01-12,62.87162162162162,80.64,0.0008661192682671367,0.004217515076810334,5092.31275,62.82091756756757,18.42,63.14871961805556,5.2300534186636085e-05,37,63.24102059357965,63.00176792028287
2021-01-13,62.74375,12.845,-0.0006058689361483696,-0.00045618007506453275,805.048,62.7863578125,-2.575,62.674036590112884,-3.551421370685346e-05,16,62.64698149951316,62.692055771725045
2021-01-14,61.642105263157895,124.53,0.0021379121892491915,0.02991915200193219,7634.153,61.51383552631578,-102.22000000000001,61.30372600979684,0.00024025658075911178,19,60.93511878081578,61.33999338478501
2021-01-15,58.87555555555556,316.09999999999997,0.006013980687754852,0.038751769464601106,18588.195249999997,58.52235166666667,-253.77,58.80479357798165,0.00012259338647453689,45,59.800986683779875,58.69583413761033
2021-01-16,56.06923076923077,32.83,-0.04047275771637647,-0.10159135434229344,1841.2222499999998,58.434225,15.36,56.08352878464819,-0.0030944670832255086,13,56.258404233243404,55.6011448196909
2021-01-17,56.20000000000001,5.515000000000001,-0.03823487006116699,-0.070288436129112,309.94300000000004,58.434225,5.515000000000001,56.2,-0.012744956687055664,3,56.2,
2021-01-18,56.48333333333333,19.540000000000003,-0.03338611347487993,-0.10070940588898608,1106.4955,58.434225,17.48,56.62720061412487,-0.005154012583878509,6,56.65097244732578,56.2
2021-01-19,57.15491803278689,24.61,0.0026115706991782475,0.0003416663081538504,1423.2299999999998,57.00754959016394,-22.79,57.831369362047944,1.388323072547137e-05,61,57.38351648351649,57.84856540084385
2021-01-20,58.10425531914894,72.89,0.0016194299524667068,0.0026687698437245252,4265.54,58.01156436170213,4.209999999999999,58.52023597201262,3.661366228185657e-05,47,58.95315823605709,58.034238497379135
2021-01-21,57.65375,38.225,0.004345341405920205,0.004831679574146255,2197.277,57.40588124999999,-10.165,57.4827207325049,0.00012640103529486604,40,58.150694939415544,57.09538127712337
2021-01-22,59.976724137931036,162.79999999999998,-0.0019463731922385768,-0.015677214366652186,9751.5055,60.0920125,84.21,59.89868243243244,-9.629738554454661e-05,58,60.406175863325366,58.30362005344191
2021-01-23,62.166666666666664,40.184999999999995,-0.029707091202330678,-0.13086849452855331,2499.19025,64.07,39.635,62.19211770561156,-0.003256650355320476,9,62.19206339263342,62.199999999999996
2021-01-24,62.15,6.005,-0.029967223349461447,-0.089976588106758,373.21074999999996,64.07,6.005,62.14999999999999,-0.014983611674730725,2,62.14999999999999,
2021-01-25,61.60441176470588,343.295,0.00036837403917422515,-0.014166125520337159,21452.5505,61.58883823529411,-126.125,62.49013384989586,-4.126516704390439e-05,102,63.35044205000689,62.092125388777625
2021-01-26,59.78020833333333,44.925,-0.0008832323270092831,-0.0027978496282230927,2685.53425,59.833897916666665,-19.125,59.77816917084029,-6.227823323813229e-05,48,59.72544573643414,59.799406713505086
2021-01-27,58.17559523809524,83.855,0.005413964217992792,0.00094693893251008,4866.57875,57.863423809523816,-38.955,58.0356418818198,1.129257566644899e-05,84,58.58683741648108,57.83412181418454
2021-01-28,57.08888888888889,247.19,0.007855246105017923,0.040995755640578384,13978.88775,56.661840909090905,-185.59,56.55118633439864,0.00016584714446611266,99,57.80961038961036,56.37206779426037
2021-01-29,58.46923076923077,546.105,-0.003448369835080456,-0.20948122328539492,31564.77275,58.67240673076923,-222.04500000000002,57.799823751842595,-0.0003835914765208063,26,58.29263562303277,57.591920848792554
2021-01-30,56.875,0.625,-0.0411363061620163,-0.013515763297648132,35.4685,59.315,-0.28500000000000003,56.7496,-0.021625221276237012,2,57.15,56.6
2021-01-31,56.75,20.419999999999998,-0.04324369889572615,-0.10105894143321424,1157.2635,59.315000000000005,-16.42,56.673041136141045,-0.004949017699961521,9,57.175,56.61853963083605
2021-02-01,56.892307692307696,2022.91,-0.004609549113882518,-1.0041311138575992,115800.4855,57.171775,86.11999999999998,57.2445069231948,-0.0004963795294193015,26,58.16279000298716,56.24456032920449
2021-02-02,56.46071428571429,13.545,0.004088874652505015,0.005744582994352009,767.31775,56.22895892857143,-3.4250000000000003,56.64952011812478,0.0004241109630381698,14,57.85039525691699,55.933382439599285
2021-02-03,57.25,9.35,-0.0002867282916839131,-0.0013934348854760575,540.13175,57.266084375,-6.85,57.76810160427808,-0.00014903046903487247,8,56.60140000000001,57.94814814814815
2021-02-04,58.58,272.205,-0.0018224549492921517,-0.08086575865449638,16114.1525,58.6888125,265.805,59.198591135357546,-0.00029707668358221336,10,59.211514655861414,58.1121875
2021-02-05,57.082142857142856,15.79,0.006044745131955361,0.0069416648574967535,901.7737500000001,56.73800178571428,12.360000000000001,57.110433818872714,0.00043962412017078874,14,57.09928952042628,57.20189504373179
2021-02-06,56.75,49.495,-0.0017151150006595886,-0.008724171184811289,2806.7237499999997,56.847500000000004,-14.924999999999997,56.70721790079806,-0.00017626368693426182,14,57.00000000000001,56.5501009003415
2021-02-07,56.607142857142854,13.540000000000001,-0.004228104012615149,-0.009691719072958228,765.8584999999999,56.847500000000004,-2.7900000000000005,56.562666174298364,-0.0007157842742214347,7,56.63455813953488,56.51533986527863
2021-02-08,57.636842105263156,32.795,0.0015898507511025962,0.0018116106266569541,1880.207,57.546248684210525,10.535,57.33212379935966,5.5240452101142066e-05,38,57.495695822755614,57.01372416891284
2021-02-09,60.770833333333336,159.6,-0.00040961804415187014,-0.003151008989227634,9843.32,60.79501875,140.73,61.674937343358394,-1.9743164092904975e-05,48,61.800406219824865,59.678007419183885
2021-02-10,62.519863013698625,5.59,0.002304830169505083,0.000353407334937825,349.237,62.37775,-1.04,62.475313059033994,6.322134793163238e-05,73,62.73373626373626,62.29796380090498
2021-02-11,61.52363636363636,290.115,0.002258372114514372,0.033378219692585726,17872.0605,61.38559681818182,235.80499999999998,61.60336590662323,0.00011505168534059158,55,61.55127776087619,62.10777020806481
2021-02-12,60.25121951219513,90.41499999999999,0.0036288333679914686,0.005682555520508237,5428.5665,60.03345548780487,-80.015,60.04055189957419,6.284969883877937e-05,41,60.632019230769224,60.00445930880712
