day,price,size,premium,premium*size,price*size,average,adjusted_size,weighted_price,weighted_average_premium,count,WAP_buy,WAP_sell
2022-07-17,112.95335968379447,267.376,-0.0026193405404462316,0.0009887879660410701,30308.663,113.25,243.632,113.35595939800133,3.698117879095619e-06,253,113.42890130878577,111.78613544474392
2022-07-18,112.58686868686868,532.423,0.002095626640545006,0.004253083617985009,59571.8625,112.35451174242424,328.959,111.88822139539427,7.988166585562624e-06,198,112.04424819650282,111.22766877678608
2022-07-19,111.61375000000001,237.752,0.0008834925852526751,0.0017175744232630265,26340.331,111.51751593750001,24.702000000000012,110.7891037719977,7.2242270233816185e-06,80,110.7628811144048,110.82140718141284
2022-07-20,114.15786666666666,346.585,0.0007370111046088929,-0.0024719282894787014,39457.698,114.07463693333334,-211.573,113.84710244240229,-7.132242565254415e-06,375,114.6288611382692,113.65800400603416
2022-07-21,113.19589041095891,228.226,-0.00333683523642494,-0.0016619235118686725,25833.8384,113.57814116438357,7.878,113.1941075951031,-7.2819201662767276e-06,365,113.7560193812896,112.59201626518055
2022-07-22,109.75032467532468,663.417,0.00010948729155413843,0.0016828092011225214,73132.3418,109.74224813311687,-486.745,110.2358573868321,2.5365783528648217e-06,308,109.70186447201593,110.31788200270923
2022-07-23,108.45,21.349,0.0011077263915812692,0.00023705266550573333,2315.7673999999997,108.33,2.6169999999999995,108.47193779568128,1.1103689423660749e-05,118,109.0809313193691,107.69278240444157
2022-07-24,108.68837209302326,26.804,0.0033081518787339906,0.0018510150938454318,2912.2997,108.32999999999998,5.5280000000000005,108.65168258468886,6.905742030463483e-05,43,109.075646418409,108.00740740740738
2022-07-25,108.42058823529412,342.949,0.003844110126679646,0.006799480862810722,37336.3368,108.00495165441177,-137.027,108.86848131937984,1.9826507331442057e-05,136,109.3358805761405,108.66795506441989
2022-07-26,107.8887240356083,2164.151,0.0036214913680562197,0.05872849756593582,235531.1975,107.4959840504451,680.8370000000001,108.83307010462765,2.7136968522961578e-05,337,109.57662499806679,107.40693595556972
2022-07-27,110.83333333333333,585.994,0.004185625668218078,0.015297692102201771,64652.8002,110.37804116161615,-289.37,110.33014024034375,2.6105543917176234e-05,198,110.90835468471869,110.13420771244874
2022-07-28,112.84175824175824,257.596,0.0004637956043042215,-0.001977817812629294,28949.611999999997,112.78974587912087,-56.58400000000001,112.38377925123059,-7.677983402806308e-06,91,112.798958271148,112.11814819530204
2022-07-29,115.18064516129031,751.405,0.00022281162765890055,-0.009564892127599848,86280.5498,115.15512244623656,-220.413,114.82562639322336,-1.2729343200537457e-05,186,114.8012553861452,114.83894247688353
