Unnamed: 0,id,price,size,side,liquidation,time,datetime,day,price*size,adjusted_size,average,premium,premium*size
2621,1305159715,12.7575,2.7,-1,False,2021-06-16T21:13:52.314020+00:00,2021-06-16 21:14:00,2021-06-16,34.44525,-2.7,12.835,-0.00603817686014807,-0.01630307752239979
2622,1304075399,12.81,1.6,-1,True,2021-06-16T16:17:33.415672+00:00,2021-06-16 16:18:00,2021-06-16,20.496000000000002,-1.6,12.82625,-0.0012669330474611717,-0.002027092875937875
2623,1303993065,12.8675,3.1,-1,False,2021-06-16T16:05:12.887006+00:00,2021-06-16 16:06:00,2021-06-16,39.88925,-3.1,12.903275,-0.0027725519296458723,-0.008594910981902204
2624,1303694261,12.97,29.3,1,False,2021-06-16T14:55:14.650273+00:00,2021-06-16 14:56:00,2021-06-16,380.021,29.3,13.0246,-0.00419206731876598,-0.1228275724398432
2625,1303694222,12.97,78.4,1,False,2021-06-16T14:55:14.087059+00:00,2021-06-16 14:56:00,2021-06-16,1016.8480000000001,78.4,13.0246,-0.00419206731876598,-0.32865807779125283
2626,1303694171,12.97,31.2,1,False,2021-06-16T14:55:13.541816+00:00,2021-06-16 14:56:00,2021-06-16,404.664,31.2,13.0246,-0.00419206731876598,-0.13079250034549855
2627,1303694130,12.97,31.2,1,False,2021-06-16T14:55:12.827658+00:00,2021-06-16 14:56:00,2021-06-16,404.664,31.2,13.0246,-0.00419206731876598,-0.13079250034549855
2628,1303619089,13.03,23.0,1,False,2021-06-16T14:34:55.904894+00:00,2021-06-16 14:35:00,2021-06-16,299.69,23.0,12.975774999999999,0.00417894114224393,0.0961156462716104
2629,1303465566,13.5725,0.7,1,False,2021-06-16T13:40:38.135091+00:00,2021-06-16 13:41:00,2021-06-16,9.50075,0.7,13.446250000000001,0.009389234916798328,0.006572464441758829
2630,1303465499,13.5,14.6,1,False,2021-06-16T13:40:36.116813+00:00,2021-06-16 13:41:00,2021-06-16,197.1,14.6,13.446250000000001,0.003997397043785433,0.05836199683926733
2631,1303465378,13.5,31.2,1,False,2021-06-16T13:40:34.133908+00:00,2021-06-16 13:41:00,2021-06-16,421.2,31.2,13.446250000000001,0.003997397043785433,0.12471878776610552
2632,1303465305,13.5,34.2,1,False,2021-06-16T13:40:33.145018+00:00,2021-06-16 13:41:00,2021-06-16,461.70000000000005,34.2,13.446250000000001,0.003997397043785433,0.13671097889746184
2633,1303465295,13.5,31.2,1,False,2021-06-16T13:40:32.608827+00:00,2021-06-16 13:41:00,2021-06-16,421.2,31.2,13.446250000000001,0.003997397043785433,0.12471878776610552
2634,1303465279,13.5,34.6,1,False,2021-06-16T13:40:31.720791+00:00,2021-06-16 13:41:00,2021-06-16,467.1,34.6,13.446250000000001,0.003997397043785433,0.138309937714976
2635,1303465155,13.5,31.2,1,False,2021-06-16T13:40:29.051844+00:00,2021-06-16 13:41:00,2021-06-16,421.2,31.2,13.446250000000001,0.003997397043785433,0.12471878776610552
2636,1303465115,13.5,31.2,1,False,2021-06-16T13:40:28.038875+00:00,2021-06-16 13:41:00,2021-06-16,421.2,31.2,13.446250000000001,0.003997397043785433,0.12471878776610552
2637,1303464874,13.5,53.3,1,False,2021-06-16T13:40:22.982486+00:00,2021-06-16 13:41:00,2021-06-16,719.55,53.3,13.446250000000001,0.003997397043785433,0.21306126243376358
2638,1303464855,13.5,35.1,1,False,2021-06-16T13:40:22.430114+00:00,2021-06-16 13:41:00,2021-06-16,473.85,35.1,13.446250000000001,0.003997397043785433,0.1403086362368687
2639,1303464843,13.5,31.2,1,False,2021-06-16T13:40:21.894774+00:00,2021-06-16 13:41:00,2021-06-16,421.2,31.2,13.446250000000001,0.003997397043785433,0.12471878776610552
2640,1303464734,13.5,49.4,1,False,2021-06-16T13:40:18.824428+00:00,2021-06-16 13:41:00,2021-06-16,666.9,49.4,13.446250000000001,0.003997397043785433,0.19747141396300041
2641,1303464705,13.5,31.2,1,False,2021-06-16T13:40:18.267659+00:00,2021-06-16 13:41:00,2021-06-16,421.2,31.2,13.446250000000001,0.003997397043785433,0.12471878776610552
2642,1303464682,13.5,31.2,1,False,2021-06-16T13:40:17.687704+00:00,2021-06-16 13:41:00,2021-06-16,421.2,31.2,13.446250000000001,0.003997397043785433,0.12471878776610552
2643,1303440359,13.7475,0.7,1,False,2021-06-16T13:31:12.358548+00:00,2021-06-16 13:32:00,2021-06-16,9.62325,0.7,13.4725,0.020411950269066725,0.014288365188346707
2644,1302597442,13.765,1.9,1,False,2021-06-16T09:24:53.426182+00:00,2021-06-16 09:25:00,2021-06-16,26.1535,1.9,13.72,0.003279883381924087,0.006231778425655764
2645,1301155523,14.1775,0.7,1,False,2021-06-15T23:40:34.896166+00:00,2021-06-15 23:41:00,2021-06-15,9.924249999999999,0.7,13.89,0.020698344132469293,0.014488840892728503
