Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,average,abs_trade_size,avg_trade_size
2020-01-02,37.996728,37.996728,34.89777408,35.282676,1495,139671,36.54347652,5104063.909024919,3414.089571254127
2020-01-03,40.7108786928,39.5264664,35.943917760000005,37.503264,1378,176045,38.421131713200005,6763848.132450295,4908.452926306455
2020-01-06,44.41176,43.99725024,39.5758128,39.58568208,2711,333286,41.89262628,13962225.84235608,5150.212409574357
2020-01-07,48.2114328,42.77345952,40.64169504,46.7803872,4272,562383,44.601743639999995,25083262.393494118,5871.550185743005
2020-01-08,45.72437424,44.5104528,43.60247904,43.7209104,1689,193946,44.38955412,8609176.46335752,5097.203353083197
2020-01-09,46.09940688,42.704374560000005,42.15169488,45.9414984,2123,234919,44.22424368,10389115.10106192,4893.601083872783
2020-01-10,44.40189072,39.16130304,37.7106175728,44.40189072,3044,369139,41.4189255132,15289340.745017136,5022.779482594328
2020-01-13,40.779864960000005,37.33548624,34.79908128,40.47391728,3263,459593,38.34708744,17624052.95781192,5401.180802271505
2020-01-14,35.011270800000005,34.07862384,32.78574816,34.8385584,2401,266343,34.1785503,9103217.6225529,3791.4275812381925
2020-01-15,39.3290808,34.0983624,33.160780800000005,34.8385584,3247,361022,35.356695599999995,12764544.958903197,3931.1810775802887
2020-01-16,35.4307152,31.828428,30.8661732,35.282676,6619,692185,33.3519981,23085752.804848503,3487.8006957015414
2020-01-17,33.160780800000005,32.74627104,29.93352624,32.6179704,3424,615260,32.114637120000005,19758851.634451203,5770.692650248599
2020-01-21,36.06234912,36.06234912,33.0751154496,33.34829712,2202,264481,34.6370277024,9160835.723758454,4160.234206974775
2020-01-22,38.519799840000005,38.371760640000005,36.269604,37.11836208,2940,318222,37.569881640000006,11955562.875244081,4066.517984776898
2020-01-23,37.0591464,36.2202576,34.84842768,36.72359088,1678,192946,36.21285564,6987125.64431544,4163.960455491919
2020-01-24,35.4307152,34.53261072,33.1275213264,34.858296960000004,2040,209687,34.4872860516,7231535.55030185,3544.8703677950243
2020-01-27,34.08355848,32.766009600000004,32.321892,32.805486720000005,1156,119995,32.9942367,3959143.4328165003,3424.8645612599485
2020-01-28,34.37470224,33.77267616,32.1738528,33.59502912,1586,165171,33.47906508,5529770.658328679,3486.6145386687763
2020-01-29,33.5062056,31.3843104,31.32509472,33.5062056,1741,184232,32.43045408,5974727.416066559,3431.77910170394
2020-01-30,30.78228432,29.5091472,28.20640224,30.2986896,2148,228589,29.69913084,6788894.61958476,3160.565465356033
2020-01-31,30.5454216,28.82816688,28.127448,29.96313408,1174,138722,29.36604264,4073716.16710608,3469.9456278586713
2020-02-03,30.288820320000003,29.87431056,28.403787840000003,29.410454400000003,1644,177606,29.494343280000002,5238372.332587681,3186.357866537519
2020-02-04,32.489669760000005,32.489669760000005,28.788689760000004,28.788689760000004,1307,137590,30.639179760000005,4215644.7431784,3225.435916739403
2020-02-05,33.555552,28.867644,28.31496432,33.555552,3606,405004,31.07342808,12584862.66611232,3489.978554107687
2020-02-06,32.49953904,32.49953904,29.29202304,31.581696,2900,387382,31.46819928,12190213.97348496,4203.5220598224
2020-02-07,32.06529072,30.47633664,29.67692496,31.46326464,1726,166670,30.920454239999998,5153512.1081807995,2985.812345411819
2020-02-10,31.7297352,31.70012736,29.71640208,30.58489872,1164,121714,30.93279084,3764953.70429976,3234.496309535876
2020-02-11,31.06849344,30.308558880000003,29.410454400000003,31.06849344,1957,175348,30.464000040000002,5341801.479013921,2729.5868569309764
2020-02-12,30.6933621072,29.17359168,28.620912,29.60784,1407,157673,29.5239264468,4655126.054646296,3308.5473025204665
2020-02-13,30.23947392,30.23947392,28.69986624,29.124245280000004,1006,107065,29.575764839999998,3166529.2625945997,3147.6434021815107
2020-02-14,31.157316960000003,30.348036,29.33150016,30.594768,1458,128689,30.357905280000004,3906728.4725779206,2679.511983935474
2020-02-18,31.12770912,31.12770912,29.86444128,30.09143472,999,66237,30.55282356,2023727.37414372,2025.753127270991
2020-02-19,31.86790512,31.828428,30.348036,31.088232,3107,253769,31.28315028,7938693.76340532,2555.0993766994916
2020-02-20,32.15411424,31.956728640000005,30.59970264,31.30535616,2106,152158,31.503975420000003,4793581.89195636,2276.1547445186893
2020-02-21,32.03568288,31.9271208,30.86123856,31.3843104,1814,158734,31.55208816,5008389.16198944,2760.9642568850277
2020-02-24,30.693460800000004,30.1999968,28.75908192,29.60784,1417,148391,29.815094880000004,4424291.74433808,3122.2948089894708
2020-02-25,33.516074880000005,33.00287232,29.60784,29.60784,2343,201473,31.4336568,6333033.136466401,2702.9590851329067
2020-02-26,33.94045392,33.308820000000004,31.1375784,31.4336568,1958,213280,32.45512728,6922029.546278399,3535.2551308878446
2020-02-27,33.52594416,33.43712064,30.6435222432,31.0388856,1228,112389,32.1613681608,3614584.0062241512,2943.4723177721103
2020-02-28,34.6411728,34.6411728,32.4205848,32.9633952,1920,234414,33.6665814,7891918.0122996,4110.373964739375
2020-03-02,36.1215648,36.1215648,33.555552,34.55234928,1547,185096,35.08775772,6494603.60294112,4198.192374234725
2020-03-03,40.462074144,37.97698944,36.1215648,36.1709112,2075,297978,37.682884896,11228670.675540287,5411.407554477247
2020-03-04,38.7862704,38.67770832,37.503264,38.490192,888,127114,38.36435868,4876647.089249521,5491.719695100812
2020-03-05,37.56247968,36.63476736,35.17411392,37.21705488,781,77056,36.647103959999995,2823879.24274176,3615.7224618972596
2020-03-06,40.410260424,37.59208752000001,35.14450608,37.12823136,2005,279233,37.568771346000005,10490440.729257619,5232.140014592329
2020-03-09,35.4307152,33.042349439999995,31.9760724288,34.6905192,1392,190150,33.78491406719999,6424201.409878079,4615.0872197399995
2020-03-10,35.36163024,33.516074880000005,31.041056841600003,34.62143424,2130,327522,33.6350490504,11016218.535085108,5171.933584547
2020-03-11,33.64931016,31.749473760000004,30.594768,32.9633952,1149,118950,32.239236780000006,3834857.214981001,3337.5606744830293
2020-03-12,29.99767656,28.1767944,27.633984,28.61104272,1472,184055,28.60487442,5264870.1613731,3576.6780987588995
2020-03-13,31.56195744,30.52568304,28.80842832,29.60784,1105,197649,30.1259772,5954369.2676028,5388.569472943711
2020-03-16,52.1097984,39.47712,37.503264,48.71476608,22873,1935943,44.45123712,86055061.34380417,3762.2988389718953
2020-03-17,75.006528,65.7294048,55.27783728,64.15032000000001,39326,2939806,65.04102252000001,191207988.25043115,4862.126538433381
2020-03-18,103.62744,90.797376,81.13396918080001,89.20842192,48847,3026999,91.1918017752,276037492.7817286,5651.063377110746
2020-03-19,82.2396246192,58.5248304,58.228752,82.1124096,27277,1598524,70.27640415479999,112338518.6751475,4118.433796793911
2020-03-20,54.28104,45.892152,43.08927648,54.23169360000001,16021,1173967,49.373540520000006,57962907.243642844,3617.933165448027
2020-03-23,59.19594144,50.63927568,49.652347680000005,58.228752,11961,994200,54.4290792,54113390.54064,4524.152708021068
2020-03-24,58.21888272,52.938817920000005,47.392282560000005,58.1300592,7437,579733,54.1700106,31404142.755169798,4222.689626888503
2020-03-25,52.98322968,46.5830016,46.5830016,52.92894864,4731,333373,49.76954538,16591822.65196674,3507.0434690270004
2020-03-26,55.021236,54.28104,49.3464,51.320256,5254,472542,52.492233,24804784.766286,4721.123861112676
2020-03-27,54.6758112,54.28104,50.64914496,54.11326224,2868,246275,53.42981459999999,13158427.590614999,4588.015198959205
2020-03-30,63.60750960000001,61.189536,58.26822912,59.21568,6975,591215,60.57023868,35810033.6611962,5134.05500518942
2020-03-31,61.189536,57.6365952,56.254896,59.07751008,3486,243388,58.539634320000005,14247844.517876161,4087.1613648525995
2020-04-01,57.43427496,52.228229760000005,51.79398144,55.6133928,3817,259110,54.26746974,14061244.0843314,3683.8470223556196
2020-04-02,56.18581104,56.16607248,52.307184,54.774504,3247,245896,54.85839288,13489459.375620479,4154.437750422076
2020-04-03,57.22208544,52.060452,51.33012528,57.22208544,3662,227301,54.45868704,12378514.02287904,3380.260519628356
2020-04-06,54.8731968,52.04071344,51.7150272,54.774504,4015,331184,53.35086036,17668951.33746624,4400.735077824717
2020-04-07,49.54378560000001,45.003916800000006,43.424832,49.3464,13387,1461724,46.829733600000004,68452145.5167264,5113.329761464585
2020-04-08,47.4712368,44.3624136,43.9282639728,47.4712368,6095,819781,45.8082877932,37552763.97539729,6161.241013190695
2020-04-09,52.307184,44.81640048,44.41176,51.33012528,14209,1483016,48.21636744,71505644.37539904,5032.419197367798
2020-04-13,45.78358992,41.16476688,40.464048,45.41842656000001,8447,880706,43.20770784,38053287.54093504,4504.9470274576815
2020-04-14,43.40509344,41.08581264,40.8588192,43.24718496,8324,863881,42.14922756,36411916.85376036,4374.329271235027
