Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,average,abs_trade_size,avg_trade_size
2020-01-02,4.641164935,4.58280482,4.4476550800000005,4.4845141,1336,752520,4.53903473375,3415714.4178415504,2556.6724684442743
2020-01-03,4.66266603,4.49680044,4.49065727,4.57666165,1222,405856,4.5566963475,1849362.55281096,1513.3899777503764
2020-01-06,4.46608459,4.37393704,4.36779387,4.45379825,1067,426438,4.4154034375,1882895.811080625,1764.6633655863402
2020-01-07,4.420010815,4.38008021,4.300219,4.36779387,835,592225,4.367025973750001,2586261.957304094,3097.3197093462204
2020-01-08,4.39236655,4.0667785400000005,4.0667785400000005,4.36779387,2020,1058122,4.223429375,4468903.5371337505,2212.3284837295796
2020-01-09,4.09749439,3.96848782,3.90091295,4.09135122,1747,886454,4.014561595,3558724.18413413,2037.048760237052
2020-01-10,4.094422805,3.97463099,3.93777197,3.95620148,1675,827119,3.99075681125,3300830.7829642887,1970.6452435607694
2020-01-13,4.07292171,4.02991952,3.94391514,3.9930605,1027,429877,4.0099542175,1723787.0891562474,1678.4684412426948
2020-01-14,4.27564632,4.208071449999999,3.96848782,4.02377635,1097,394987,4.118995485,1626949.6696336952,1483.0899449714632
2020-01-15,4.50294361,4.36779387,4.1773556,4.208071449999999,1858,851717,4.3140411325,3674342.1712495023,1977.579209499194
2020-01-16,4.56437531,4.50294361,4.4169392300000005,4.4169392300000005,1253,556960,4.475299345,2492562.7231912,1989.275916353711
2020-01-17,4.52137312,4.47222776,4.38622338,4.52137312,848,516046,4.475299345,2309460.3257898698,2723.420195506922
2020-01-21,4.49680044,4.41079606,4.39236655,4.45994142,866,370524,4.4399761175000005,1645117.7109605703,1899.6740311322983
2020-01-22,4.43536874,4.28178949,4.25721681,4.42922557,1150,444703,4.3509001525,1934858.3505172078,1682.4855221888763
2020-01-23,4.300219,4.1773556,4.106709145,4.25721681,923,349150,4.210375138750001,1470052.4796945627,1592.6895771338707
2020-01-24,4.1773556,4.14049658,4.054492199999999,4.15278292,843,420231,4.131281825,1736092.692601575,2059.4219366566726
